surface,code,modifier,wrvu,location
index_specs,12013,,1.19,Emergency Department Procedures[20]
index_specs,12031,,1.95,Emergency Department Procedures[21]
index_specs,12032,,2.46,Emergency Department Procedures[22]
index_specs,20610,,0.77,Emergency Department Procedures[23]
index_specs,32551,,2.96,Emergency Department Procedures[24]
index_specs,32554,,1.77,Emergency Department Procedures[25]
index_specs,49083,,1.95,Emergency Department Procedures[26]
index_specs,62270,,1.19,Emergency Department Procedures[27]
index_specs,32555,,2.21,Emergency Department Procedures[28]
index_specs,20600,,0.64,Emergency Department Procedures[29]
index_specs,20604,,0.87,Emergency Department Procedures[30]
index_specs,20605,,0.66,Emergency Department Procedures[31]
index_specs,20606,,0.98,Emergency Department Procedures[32]
index_specs,20611,,1.07,Emergency Department Procedures[33]
index_specs,10080,,1.19,Emergency Department Procedures[34]
index_specs,10081,,2.44,Emergency Department Procedures[35]
index_specs,10120,,1.19,Emergency Department Procedures[36]
index_specs,10121,,2.67,Emergency Department Procedures[37]
index_specs,10160,,1.22,Emergency Department Procedures[38]
index_specs,11042,,0.98,Emergency Department Procedures[39]
index_specs,11043,,2.63,Emergency Department Procedures[40]
index_specs,11044,,4.0,Emergency Department Procedures[41]
index_specs,12004,,1.4,Emergency Department Procedures[42]
index_specs,12005,,1.92,Emergency Department Procedures[43]
index_specs,12006,,2.33,Emergency Department Procedures[44]
index_specs,12007,,2.83,Emergency Department Procedures[45]
index_specs,12014,,1.53,Emergency Department Procedures[46]
index_specs,12015,,1.93,Emergency Department Procedures[47]
index_specs,12016,,2.61,Emergency Department Procedures[48]
index_specs,12034,,2.9,Emergency Department Procedures[49]
index_specs,12041,,2.05,Emergency Department Procedures[50]
index_specs,12042,,2.72,Emergency Department Procedures[51]
index_specs,12044,,3.11,Emergency Department Procedures[52]
index_specs,13131,,3.64,Emergency Department Procedures[53]
index_specs,13132,,4.66,Emergency Department Procedures[54]
index_specs,13151,,4.23,Emergency Department Procedures[55]
index_specs,13152,,5.21,Emergency Department Procedures[56]
index_specs,23505,,3.73,Emergency Department Procedures[57]
index_specs,23540,,2.3,Emergency Department Procedures[58]
index_specs,23545,,3.34,Emergency Department Procedures[59]
index_specs,23600,,2.93,Emergency Department Procedures[60]
index_specs,24500,,3.32,Emergency Department Procedures[61]
index_specs,24505,,5.26,Emergency Department Procedures[62]
index_specs,24530,,3.6,Emergency Department Procedures[63]
index_specs,24535,,6.93,Emergency Department Procedures[64]
index_specs,24600,,4.26,Emergency Department Procedures[65]
index_specs,24605,,5.5,Emergency Department Procedures[66]
index_specs,24620,,7.04,Emergency Department Procedures[67]
index_specs,25500,,2.54,Emergency Department Procedures[68]
index_specs,25505,,5.31,Emergency Department Procedures[69]
index_specs,25520,,6.34,Emergency Department Procedures[70]
index_specs,25525,,10.29,Emergency Department Procedures[71]
index_specs,25530,,2.18,Emergency Department Procedures[72]
index_specs,25535,,5.23,Emergency Department Procedures[73]
index_specs,25560,,2.53,Emergency Department Procedures[74]
index_specs,25565,,5.7,Emergency Department Procedures[75]
index_specs,25600,,2.71,Emergency Department Procedures[76]
index_specs,25605,,6.09,Emergency Department Procedures[77]
index_specs,26600,,2.54,Emergency Department Procedures[78]
index_specs,26605,,2.95,Emergency Department Procedures[79]
index_specs,26641,,4.03,Emergency Department Procedures[80]
index_specs,26670,,3.73,Emergency Department Procedures[81]
index_specs,26700,,3.73,Emergency Department Procedures[82]
index_specs,26720,,1.72,Emergency Department Procedures[83]
index_specs,26725,,3.39,Emergency Department Procedures[84]
index_specs,26740,,2.02,Emergency Department Procedures[85]
index_specs,26742,,3.89,Emergency Department Procedures[86]
index_specs,26750,,1.76,Emergency Department Procedures[87]
index_specs,26755,,3.15,Emergency Department Procedures[88]
index_specs,26770,,3.07,Emergency Department Procedures[89]
index_specs,26775,,3.8,Emergency Department Procedures[90]
index_specs,27250,,3.72,Emergency Department Procedures[91]
index_specs,27252,,10.75,Emergency Department Procedures[92]
index_specs,27265,,5.11,Emergency Department Procedures[93]
index_specs,27266,,7.59,Emergency Department Procedures[94]
index_specs,27500,,6.14,Emergency Department Procedures[95]
index_specs,27550,,5.83,Emergency Department Procedures[96]
index_specs,27552,,7.98,Emergency Department Procedures[97]
index_specs,27750,,3.29,Emergency Department Procedures[98]
index_specs,27760,,3.13,Emergency Department Procedures[99]
index_specs,27762,,5.33,Emergency Department Procedures[100]
index_specs,27786,,2.94,Emergency Department Procedures[101]
index_specs,27788,,4.52,Emergency Department Procedures[102]
index_specs,27808,,2.95,Emergency Department Procedures[103]
index_specs,27816,,2.99,Emergency Department Procedures[104]
index_specs,27818,,5.55,Emergency Department Procedures[105]
index_specs,27840,,4.65,Emergency Department Procedures[106]
index_specs,27842,,6.3,Emergency Department Procedures[107]
index_specs,28400,,2.25,Emergency Department Procedures[108]
index_specs,28405,,4.62,Emergency Department Procedures[109]
index_specs,28430,,2.16,Emergency Department Procedures[110]
index_specs,28435,,3.45,Emergency Department Procedures[111]
index_specs,28450,,1.98,Emergency Department Procedures[112]
index_specs,28455,,3.16,Emergency Department Procedures[113]
index_specs,28470,,1.98,Emergency Department Procedures[114]
index_specs,28475,,2.93,Emergency Department Procedures[115]
index_specs,28510,,1.14,Emergency Department Procedures[116]
index_specs,28515,,1.52,Emergency Department Procedures[117]
index_specs,29075,,0.75,Emergency Department Procedures[118]
index_specs,29085,,0.85,Emergency Department Procedures[119]
index_specs,29105,,0.78,Emergency Department Procedures[120]
index_specs,29125,,0.49,Emergency Department Procedures[121]
index_specs,29405,,0.78,Emergency Department Procedures[122]
index_specs,29505,,0.67,Emergency Department Procedures[123]
index_specs,29515,,0.71,Emergency Department Procedures[124]
index_specs,50010,,11.97,Urology[0]
index_specs,50020,,17.63,Urology[1]
index_specs,50040,,16.26,Urology[2]
index_specs,50045,,16.4,Urology[3]
index_specs,50060,,20.43,Urology[4]
index_specs,50065,,21.76,Urology[5]
index_specs,50075,,26.41,Urology[6]
index_specs,50080,,12.1,Urology[7]
index_specs,50081,,20.39,Urology[8]
index_specs,50541,,16.44,Urology[9]
index_specs,50543,,26.72,Urology[10]
index_specs,50545,,24.43,Urology[11]
index_specs,50546,,21.32,Urology[12]
index_specs,50547,,25.68,Urology[13]
index_specs,50548,,24.73,Urology[14]
index_specs,50549,,0.0,Urology[15]
index_specs,50551,,5.45,Urology[16]
index_specs,50553,,5.83,Urology[17]
index_specs,50555,,6.36,Urology[18]
index_specs,50605,,16.37,Urology[19]
index_specs,50620,,16.02,Urology[20]
index_specs,50630,,15.8,Urology[21]
index_specs,50650,,18.35,Urology[22]
index_specs,50715,,20.12,Urology[23]
index_specs,50727,,8.07,Urology[24]
index_specs,50728,,11.88,Urology[25]
index_specs,50760,,19.57,Urology[26]
index_specs,50770,,20.69,Urology[27]
index_specs,51500,,10.77,Urology[28]
index_specs,51520,,9.95,Urology[29]
index_specs,51525,,15.03,Urology[30]
index_specs,51550,,16.8,Urology[31]
index_specs,51555,,22.6,Urology[32]
index_specs,51570,,26.77,Urology[33]
index_specs,51575,,33.33,Urology[34]
index_specs,51600,,0.86,Urology[35]
index_specs,51701,,0.49,Urology[36]
index_specs,51702,,0.49,Urology[37]
index_specs,51703,,1.43,Urology[38]
index_specs,51800,,18.42,Urology[39]
index_specs,51820,,19.1,Urology[40]
index_specs,51900,,14.26,Urology[41]
index_specs,51925,,17.09,Urology[42]
index_specs,52204,,2.53,Urology[43]
index_specs,52214,,3.41,Urology[44]
index_specs,52224,,3.95,Urology[45]
index_specs,52234,,4.5,Urology[46]
index_specs,52235,,5.3,Urology[47]
index_specs,52240,,7.31,Urology[48]
index_specs,52250,,4.38,Urology[49]
index_specs,52260,,3.81,Urology[50]
index_specs,52265,,2.87,Urology[51]
index_specs,52270,,3.28,Urology[52]
index_specs,52275,,4.57,Urology[53]
index_specs,52276,,4.87,Urology[54]
index_specs,52281,,2.68,Urology[55]
index_specs,52282,,6.23,Urology[56]
index_specs,52283,,3.64,Urology[57]
index_specs,52300,,5.17,Urology[58]
index_specs,52301,,5.36,Urology[59]
index_specs,52305,,5.17,Urology[60]
index_specs,52310,,2.74,Urology[61]
index_specs,52315,,5.07,Urology[62]
index_specs,52317,,6.54,Urology[63]
index_specs,52318,,8.95,Urology[64]
index_specs,52320,,4.57,Urology[65]
index_specs,52325,,6.0,Urology[66]
index_specs,52327,,5.05,Urology[67]
index_specs,52330,,4.9,Urology[68]
index_specs,52332,,2.75,Urology[69]
index_specs,52334,,3.29,Urology[70]
index_specs,52341,,5.22,Urology[71]
index_specs,52344,,6.87,Urology[72]
index_specs,52345,,7.36,Urology[73]
index_specs,52346,,8.37,Urology[74]
index_specs,52351,,5.61,Urology[75]
index_specs,52352,,6.58,Urology[76]
index_specs,52353,,7.31,Urology[77]
index_specs,52354,,7.8,Urology[78]
index_specs,52355,,8.78,Urology[79]
index_specs,52356,,7.8,Urology[80]
index_specs,52400,,8.47,Urology[81]
index_specs,52402,,5.14,Urology[82]
index_specs,52601,,9.75,Urology[83]
index_specs,52630,,6.39,Urology[84]
index_specs,52640,,4.67,Urology[85]
index_specs,52648,,9.8,Urology[86]
index_specs,53020,,1.73,Urology[87]
index_specs,53025,,1.1,Urology[88]
index_specs,53040,,6.39,Urology[89]
index_specs,53200,,2.53,Urology[90]
index_specs,53210,,13.38,Urology[91]
index_specs,53400,,13.78,Urology[92]
index_specs,53410,,17.24,Urology[93]
index_specs,50200,,2.32,Urology[94]
index_specs,50432,,3.9,Urology[95]
index_specs,50435,,1.77,Urology[96]
index_specs,50693,,3.86,Urology[97]
index_specs,54150,,1.85,Urology[98]
index_specs,54161,,3.24,Urology[99]
index_specs,54640,,7.54,Urology[100]
index_specs,54650,,12.08,Urology[101]
index_specs,54692,,13.4,Urology[102]
index_specs,50384,,4.63,Urology[103]
index_specs,50385,,4.09,Urology[104]
index_specs,50590,,9.53,Urology[105]
index_specs,51040,,4.38,Urology[106]
index_specs,51102,,2.63,Urology[107]
index_specs,52000,,1.49,Urology[108]
index_specs,52001,,5.3,Urology[109]
index_specs,52005,,2.31,Urology[110]
index_specs,52007,,2.94,Urology[111]
index_specs,52010,,2.94,Urology[112]
index_specs,52277,,6.01,Urology[113]
index_specs,52285,,3.51,Urology[114]
index_specs,52287,,3.12,Urology[115]
index_specs,52290,,4.47,Urology[116]
index_specs,52342,,5.7,Urology[117]
index_specs,52343,,6.39,Urology[118]
index_specs,52649,,12.68,Urology[119]
index_specs,52700,,7.3,Urology[120]
index_specs,54520,,5.17,Urology[121]
index_specs,54530,,8.25,Urology[122]
index_specs,54840,,5.14,Urology[123]
index_specs,55060,,6.0,Urology[124]
index_specs,55175,,5.72,Urology[125]
index_specs,55250,,3.29,Urology[126]
index_specs,55400,,8.39,Urology[127]
index_specs,55705,,1.88,Urology[128]
index_specs,55706,,4.16,Urology[129]
index_specs,55720,,7.54,Urology[130]
index_specs,55725,,9.8,Urology[131]
index_specs,55801,,19.31,Urology[132]
index_specs,55810,,23.68,Urology[133]
index_specs,55812,,29.14,Urology[134]
index_specs,55821,,14.8,Urology[135]
index_specs,55831,,15.21,Urology[136]
index_specs,55840,,20.83,Urology[137]
index_specs,55842,,20.83,Urology[138]
index_specs,55860,,15.44,Urology[139]
index_specs,55862,,19.54,Urology[140]
index_specs,55865,,23.96,Urology[141]
index_specs,55866,,21.9,Urology[142]
index_specs,55870,,2.52,Urology[143]
index_specs,55873,,13.26,Urology[144]
index_specs,55874,,2.95,Urology[145]
index_specs,55875,,13.12,Urology[146]
index_specs,55876,,1.69,Urology[147]
index_specs,55880,,17.29,Urology[148]
index_specs,44140,,22.03,Colon & Rectum[0]
index_specs,44204,,25.76,Colon & Rectum[1]
index_specs,44160,,20.37,Colon & Rectum[2]
index_specs,44205,,22.38,Colon & Rectum[3]
index_specs,44145,,27.87,Colon & Rectum[4]
index_specs,44207,,31.12,Colon & Rectum[5]
index_specs,44143,,27.1,Colon & Rectum[6]
index_specs,45110,,29.99,Colon & Rectum[7]
index_specs,44211,,36.15,Colon & Rectum[8]
index_specs,44150,,29.43,Colon & Rectum[9]
index_specs,44155,,33.56,Colon & Rectum[10]
index_specs,45395,,32.18,Colon & Rectum[11]
index_specs,44208,,33.14,Colon & Rectum[12]
index_specs,45171,,7.93,Colon & Rectum[13]
index_specs,45172,,11.83,Colon & Rectum[14]
index_specs,46083,,1.41,Colon & Rectum[15]
index_specs,46250,,4.14,Colon & Rectum[16]
index_specs,46255,,4.84,Colon & Rectum[17]
index_specs,46257,,5.62,Colon & Rectum[18]
index_specs,46258,,6.25,Colon & Rectum[19]
index_specs,46260,,6.56,Colon & Rectum[20]
index_specs,46261,,7.57,Colon & Rectum[21]
index_specs,46262,,7.71,Colon & Rectum[22]
index_specs,46280,,6.23,Colon & Rectum[23]
index_specs,46040,,5.24,Colon & Rectum[24]
index_specs,46050,,1.21,Colon & Rectum[25]
index_specs,46060,,6.21,Colon & Rectum[26]
index_specs,46221,,2.3,Colon & Rectum[27]
index_specs,46947,,5.43,Colon & Rectum[28]
index_specs,45100,,3.94,Colon & Rectum[29]
index_specs,45108,,4.99,Colon & Rectum[30]
index_specs,45111,,17.56,Colon & Rectum[31]
index_specs,45112,,32.35,Colon & Rectum[32]
index_specs,45113,,32.39,Colon & Rectum[33]
index_specs,45114,,30.02,Colon & Rectum[34]
index_specs,45116,,27.03,Colon & Rectum[35]
index_specs,45119,,32.64,Colon & Rectum[36]
index_specs,45120,,25.74,Colon & Rectum[37]
index_specs,45121,,28.35,Colon & Rectum[38]
index_specs,45123,,18.39,Colon & Rectum[39]
index_specs,45300,,0.78,Colon & Rectum[40]
index_specs,45303,,1.37,Colon & Rectum[41]
index_specs,45305,,1.12,Colon & Rectum[42]
index_specs,45307,,1.56,Colon & Rectum[43]
index_specs,45308,,1.27,Colon & Rectum[44]
index_specs,45309,,1.37,Colon & Rectum[45]
index_specs,45315,,1.66,Colon & Rectum[46]
index_specs,45317,,1.85,Colon & Rectum[47]
index_specs,45320,,1.64,Colon & Rectum[48]
index_specs,45327,,1.85,Colon & Rectum[49]
index_specs,45330,,0.82,Colon & Rectum[50]
index_specs,45331,,1.11,Colon & Rectum[51]
index_specs,45332,,1.72,Colon & Rectum[52]
index_specs,45333,,1.51,Colon & Rectum[53]
index_specs,45334,,1.95,Colon & Rectum[54]
index_specs,45335,,1.01,Colon & Rectum[55]
index_specs,45337,,2.05,Colon & Rectum[56]
index_specs,45338,,2.0,Colon & Rectum[57]
index_specs,45340,,1.22,Colon & Rectum[58]
index_specs,45341,,2.07,Colon & Rectum[59]
index_specs,45342,,2.91,Colon & Rectum[60]
index_specs,45346,,2.74,Colon & Rectum[61]
index_specs,45347,,2.65,Colon & Rectum[62]
index_specs,45900,,2.92,Colon & Rectum[63]
index_specs,45905,,2.29,Colon & Rectum[64]
index_specs,45910,,2.78,Colon & Rectum[65]
index_specs,45915,,3.11,Colon & Rectum[66]
index_specs,46020,,1.81,Colon & Rectum[67]
index_specs,46030,,1.44,Colon & Rectum[68]
index_specs,46045,,5.72,Colon & Rectum[69]
index_specs,46220,,1.57,Colon & Rectum[70]
index_specs,46230,,2.55,Colon & Rectum[71]
index_specs,44141,,29.16,Colon & Rectum[72]
index_specs,44320,,19.41,Colon & Rectum[73]
index_specs,44120,,20.3,Colon & Rectum[74]
index_specs,44202,,22.81,Colon & Rectum[75]
index_specs,60212,,16.02,Endocrine[0]
index_specs,60240,,14.66,Endocrine[1]
index_specs,60252,,21.46,Endocrine[2]
index_specs,60254,,27.71,Endocrine[3]
index_specs,60260,,17.8,Endocrine[4]
index_specs,60270,,22.62,Endocrine[5]
index_specs,60271,,17.18,Endocrine[6]
index_specs,60280,,6.01,Endocrine[7]
index_specs,60281,,8.6,Endocrine[8]
index_specs,60300,,0.95,Endocrine[9]
index_specs,60500,,15.21,Endocrine[10]
index_specs,60502,,20.62,Endocrine[11]
index_specs,60505,,22.48,Endocrine[12]
index_specs,60512,,4.33,Endocrine[13]
index_specs,60520,,16.73,Endocrine[14]
index_specs,60521,,18.7,Endocrine[15]
index_specs,60522,,22.89,Endocrine[16]
index_specs,60540,,17.57,Endocrine[17]
index_specs,60545,,20.41,Endocrine[18]
index_specs,60600,,24.46,Endocrine[19]
index_specs,60605,,31.16,Endocrine[20]
index_specs,60650,,20.21,Endocrine[21]
index_specs,60659,,0.0,Endocrine[22]
index_specs,60699,,0.0,Endocrine[23]
index_specs,38500,,3.7,Endocrine[24]
index_specs,38510,,6.57,Endocrine[25]
index_specs,38520,,6.85,Endocrine[26]
index_specs,38525,,6.27,Endocrine[27]
index_specs,38530,,8.13,Endocrine[28]
index_specs,38542,,7.75,Endocrine[29]
index_specs,38700,,12.49,Endocrine[30]
