code,description,status,work_rvu,facility_pe_rvu,mp_rvu,global_days,conversion_factor
63266,Excise intrspinl lesion thrc,A,24.06,16.33,9.25,090,33.4009
63267,Excise intrspinl lesion lmbr,A,18.96,13.93,6.71,090,33.4009
63268,Excise intrspinl lesion scrl,A,19.52,15.88,8.24,090,33.4009
63270,Excise intrspinl lesion crvl,A,29.06,19.23,12.28,090,33.4009
63271,Excise intrspinl lesion thrc,A,29.17,19.03,12.05,090,33.4009
63272,Excise intrspinl lesion lmbr,A,26.81,17.42,10.54,090,33.4009
63273,Excise intrspinl lesion scrl,A,25.81,18.09,10.90,090,33.4009
63275,Bx/exc xdrl spine lesn crvl,A,25.21,16.86,9.78,090,33.4009
63276,Bx/exc xdrl spine lesn thrc,A,25.05,16.84,9.82,090,33.4009
63277,Bx/exc xdrl spine lesn lmbr,A,21.83,15.06,8.09,090,33.4009
63278,Bx/exc xdrl spine lesn scrl,A,21.57,16.60,9.12,090,33.4009
63280,Bx/exc idrl spine lesn crvl,A,29.53,19.94,12.28,090,33.4009
63281,Bx/exc idrl spine lesn thrc,A,29.24,19.83,12.20,090,33.4009
63282,Bx/exc idrl spine lesn lmbr,A,27.45,19.16,11.41,090,33.4009
63283,Bx/exc idrl spine lesn scrl,A,26.09,18.95,11.02,090,33.4009
63285,Bx/exc idrl imed lesn cervl,A,37.10,22.81,15.66,090,33.4009
63286,Bx/exc idrl imed lesn thrc,A,36.68,22.61,15.39,090,33.4009
63287,Bx/exc idrl imed lesn thrlmb,A,39.08,23.50,16.49,090,33.4009
63290,Bx/exc xdrl/idrl lsn any lvl,A,39.80,23.76,16.81,090,33.4009
63295,Repair laminectomy defect,A,5.12,1.79,2.15,ZZZ,33.4009
63300,Remove vert xdrl body crvcl,A,26.13,16.47,9.53,090,33.4009
63301,Remove vert xdrl body thrc,A,30.78,20.59,12.99,090,33.4009
63302,Remove vert xdrl body thrlmb,A,30.37,20.45,12.83,090,33.4009
63303,Remov vert xdrl bdy lmbr/sac,A,32.71,20.51,13.82,090,33.4009
63304,Remove vert idrl body crvcl,A,33.00,21.37,13.93,090,33.4009
63305,Remove vert idrl body thrc,A,35.33,22.19,14.93,090,33.4009
63306,Remov vert idrl bdy thrclmbr,A,34.66,21.95,14.64,090,33.4009
63307,Remov vert idrl bdy lmbr/sac,A,34.09,21.14,14.39,090,33.4009
63308,Remove vertebral body add-on,A,5.11,1.71,1.83,ZZZ,33.4009
63600,Remove spinal cord lesion,A,14.74,11.53,6.21,090,33.4009
63610,Stimulation of spinal cord,A,8.50,4.35,3.58,000,33.4009
63620,Srs spinal lesion,A,15.21,11.72,6.40,090,33.4009
63621,Srs spinal lesion addl,A,3.90,1.37,1.64,ZZZ,33.4009
63700,Repair of spinal herniation,A,17.03,15.40,7.19,090,33.4009
63702,Repair of spinal herniation,A,18.92,16.06,7.98,090,33.4009
63704,Repair of spinal herniation,A,21.87,18.91,9.23,090,33.4009
63706,Repair of spinal herniation,A,24.72,19.91,10.44,090,33.4009
63707,Repair spinal fluid leakage,A,12.33,11.11,4.34,090,33.4009
63709,Repair spinal fluid leakage,A,15.26,11.99,5.23,090,33.4009
63710,Graft repair of spine defect,A,15.02,11.63,4.66,090,33.4009
63740,Install spinal shunt,A,12.31,12.73,5.17,090,33.4009
63741,Install spinal shunt,A,8.89,9.11,3.35,090,33.4009
63744,Revision of spinal shunt,A,8.72,9.65,3.67,090,33.4009
63746,Removal of spinal shunt,A,7.15,9.10,3.01,090,33.4009
64466,Thrc fascial pln blk uni njx,A,1.46,0.24,0.14,000,33.4009
64467,Thrc fascial pln blk uni nfs,A,1.70,0.27,0.16,000,33.4009
64468,Thrc fascial pln blk bi njx,A,1.63,0.26,0.15,000,33.4009
64469,Thrc fascial pln blk bi nfs,A,1.78,0.29,0.17,000,33.4009
64473,Lwr xtr fscl pln blk uni njx,A,1.31,0.21,0.12,000,33.4009
64474,Lwr xtr fscl pln blk uni nfs,A,1.63,0.26,0.15,000,33.4009
64479,Njx aa&/strd tfrm epi c/t 1,A,2.23,1.06,0.20,000,33.4009
64480,Njx aa&/strd tfrm epi c/t ea,A,1.17,0.31,0.11,ZZZ,33.4009
64486,Tap block unil by injection,A,1.17,0.19,0.09,000,33.4009
64487,Tap block uni by infusion,A,1.36,0.21,0.11,000,33.4009
64488,Tap block bi injection,A,1.37,0.21,0.12,000,33.4009
64489,Tap block bi by infusion,A,1.71,0.26,0.15,000,33.4009
64566,Neuroeltrd stim post tibial,A,0.59,0.12,0.07,000,33.4009
64567,Perq elec nrv field stimj cn,A,1.50,0.33,0.16,XXX,33.4009
64582,Opn mpltj hpglsl nstm ary pg,A,13.65,6.00,1.99,090,33.4009
64583,Rev/rplct hpglsl nstm ary pg,A,14.14,6.11,2.06,090,33.4009
64584,Rmvl hpglsl nstim ary pg,A,11.70,5.51,1.70,090,33.4009
64596,Ins/rplcmt prq eltrd ra pn 1,C,0.00,0.00,0.00,010,33.4009
64597,Ins/rplcm prq eltrd ra pn ea,C,0.00,0.00,0.00,ZZZ,33.4009
64598,Revj/rmvl nea pn w/int nstim,C,0.00,0.00,0.00,010,33.4009
64611,Chemodenerv saliv glands,A,1.00,1.85,0.39,010,33.4009
64612,Destroy nerve face muscle,A,1.37,1.58,0.29,010,33.4009
64615,Chemodenerv musc migraine,A,1.80,0.85,0.62,010,33.4009
64616,Chemodenerv musc neck dyston,A,1.49,0.99,0.50,010,33.4009
64617,Chemodener muscle larynx emg,A,1.85,0.64,0.26,010,33.4009
64632,N block inj common digit,A,1.20,0.56,0.09,010,33.4009
64642,Chemodenerv 1 extremity 1-4,A,1.61,0.88,0.39,000,33.4009
64643,Chemodenerv 1 extrem 1-4 ea,A,1.19,0.37,0.23,ZZZ,33.4009
64644,Chemodenerv 1 extrem 5/> mus,A,1.77,0.93,0.40,000,33.4009
64645,Chemodenerv 1 extrem 5/> ea,A,1.36,0.41,0.34,ZZZ,33.4009
64646,Chemodenerv trunk musc 1-5,A,1.76,0.87,0.48,000,33.4009
64647,Chemodenerv trunk musc 6/>,A,2.06,0.92,0.50,000,33.4009
64650,Chemodenerv eccrine glands,A,0.68,0.21,0.11,000,33.4009
64653,Chemodenerv eccrine glands,A,0.86,0.26,0.17,000,33.4009
64654,1st opn implt bat modulj sys,A,11.00,2.96,2.79,090,33.4009
64655,Revj/rplcmt bat mod sys lead,A,11.30,5.40,2.59,090,33.4009
64656,Revj/rplcmt bat mod sys pg,A,8.01,2.80,1.98,090,33.4009
64657,Rmvl bat modulj sys tot sys,A,12.13,3.76,3.04,090,33.4009
64658,Rmvl bat modul sys lead only,A,8.95,3.03,2.27,090,33.4009
64659,Rmvl bat modulj sys pg only,A,8.23,2.90,2.09,090,33.4009
64714,Revise low back nerve(s),A,10.29,8.73,2.41,090,33.4009
64716,Revision of cranial nerve,A,6.82,6.10,1.15,090,33.4009
64726,Dcmprn plantar digital nerve,A,4.16,3.14,0.43,090,33.4009
64727,Internal neurolysis,A,3.02,1.06,0.26,ZZZ,33.4009
64728,Dcmprn median nrv carpl tunl,A,2.70,0.73,0.24,000,33.4009
64732,Incision of brow nerve,A,4.77,8.02,2.01,090,33.4009
64734,Incision of cheek nerve,A,5.41,8.99,2.28,090,33.4009
64736,Incision of chin nerve,A,5.10,3.47,0.57,090,33.4009
64738,Incision of jaw nerve,A,6.20,5.36,0.90,090,33.4009
64740,Incision of tongue nerve,A,6.06,5.95,0.88,090,33.4009
64742,Incision of facial nerve,A,6.68,5.55,0.51,090,33.4009
64744,Incise nerve back of head,A,5.58,8.30,2.35,090,33.4009
64746,Incise diaphragm nerve,A,6.40,4.97,1.62,090,33.4009
64755,Incision of stomach nerves,A,14.67,7.46,3.92,090,33.4009
64760,Incision of vagus nerve,A,7.40,5.91,1.98,090,33.4009
64763,Incise hip/thigh nerve,A,7.37,5.76,1.97,090,33.4009
64766,Incise hip/thigh nerve,A,9.23,6.81,2.48,090,33.4009
64771,Sever cranial nerve,A,7.95,7.31,1.47,090,33.4009
64772,Incision of spinal nerve,A,7.64,6.39,1.43,090,33.4009
64786,Remove sciatic nerve lesion,A,15.84,8.41,4.23,090,33.4009
64802,Sympathectomy cervical,A,10.11,11.95,4.26,090,33.4009
64804,Sympathectomy cervicothorac,A,15.51,13.86,6.54,090,33.4009
64809,Sympathectomy thoracolumbar,A,14.34,12.38,6.04,090,33.4009
64818,Sympathectomy lumbar,A,11.06,8.11,2.36,090,33.4009
65093,Revise eye with implant,A,6.86,12.34,0.55,090,33.4009
65101,Removal of eye,A,8.09,14.01,0.64,090,33.4009
65103,Remove eye/insert implant,A,8.62,14.07,0.68,090,33.4009
65105,Remove eye/attach implant,A,9.68,14.91,0.79,090,33.4009
65110,Removal of eye,A,15.31,17.77,1.23,090,33.4009
65112,Remove eye/revise socket,A,18.05,19.63,1.44,090,33.4009
65114,Remove eye/revise socket,A,19.16,20.02,1.51,090,33.4009
65125,Revise ocular implant,A,3.19,4.37,0.25,090,33.4009
65130,Insert ocular implant,A,8.21,13.94,0.65,090,33.4009
65135,Insert ocular implant,A,8.39,14.01,0.66,090,33.4009
65140,Attach ocular implant,A,9.22,14.74,0.73,090,33.4009
65150,Revise ocular implant,A,6.27,12.11,0.48,090,33.4009
65155,Reinsert ocular implant,A,9.85,14.96,0.79,090,33.4009
65175,Removal of ocular implant,A,7.22,13.15,0.57,090,33.4009
65600,Revision of cornea,A,4.10,4.55,0.33,090,33.4009
65775,Correction of astigmatism,A,6.74,7.67,0.53,090,33.4009
65780,Ocular reconst transplant,A,6.85,8.06,0.54,090,33.4009
65781,Ocular reconst transplant,A,17.69,14.52,1.41,090,33.4009
65782,Ocular reconst transplant,A,15.04,12.90,1.21,090,33.4009
65785,Impltj ntrstrml crnl rng seg,A,5.26,5.88,0.42,090,33.4009
65900,Remove eye lesion,A,12.20,12.25,0.99,090,33.4009
65920,Remove implant of eye,A,9.74,9.86,0.79,090,33.4009
65930,Remove blood clot from eye,A,8.18,7.58,0.64,090,33.4009
66150,Glaucoma surgery,A,10.27,11.70,0.82,090,33.4009
66155,Glaucoma surgery,A,10.26,11.70,0.82,090,33.4009
66160,Glaucoma surgery,A,12.08,12.34,0.98,090,33.4009
66172,Incision of eye,A,14.47,15.18,1.16,090,33.4009
66174,Trluml dil aq o/f can w/o st,A,7.43,8.17,0.58,090,33.4009
66175,Trluml dil aq o/f can w/st,A,9.11,8.74,0.72,090,33.4009
66179,Aqueous shunt eye w/o graft,A,13.65,12.91,1.09,090,33.4009
66183,Insert ant drainage device,A,12.87,12.48,1.04,090,33.4009
66184,Revision of aqueous shunt,A,9.34,10.47,0.75,090,33.4009
66185,Revise aqueous shunt eye,A,10.32,10.81,0.83,090,33.4009
66225,Repair/graft eye lesion,A,12.31,10.44,1.00,090,33.4009
66250,Follow-up surgery of eye,A,6.92,6.84,0.55,090,33.4009
66500,Incision of iris,A,3.73,6.53,0.29,090,33.4009
66505,Incision of iris,A,4.11,7.01,0.34,090,33.4009
66600,Remove iris and lesion,A,9.87,13.03,0.79,090,33.4009
66605,Removal of iris,A,13.86,12.77,1.11,090,33.4009
66625,Removal of iris,A,5.17,5.52,0.41,090,33.4009
66630,Removal of iris,A,7.10,6.90,0.56,090,33.4009
66635,Removal of iris,A,7.19,6.93,0.57,090,33.4009
66680,Repair iris & ciliary body,A,7.77,6.81,0.61,090,33.4009
66682,Repair iris & ciliary body,A,8.52,7.77,0.67,090,33.4009
66683,Implantation iris prosthesis,A,10.40,8.56,0.83,090,33.4009
66700,Destruction ciliary body,A,5.01,4.63,0.40,090,33.4009
66710,Ciliary transsleral therapy,A,5.01,4.63,0.40,090,33.4009
66711,Ecp ciliary body destruction,A,5.48,7.45,0.43,090,33.4009
66720,Destruction ciliary body,A,4.63,5.83,0.37,090,33.4009
66740,Destruction ciliary body,A,5.01,4.63,0.40,090,33.4009
66761,Revision of iris,A,2.93,2.90,0.22,010,33.4009
66762,Revision of iris,A,5.25,5.32,0.42,090,33.4009
66770,Removal of inner eye lesion,A,5.98,5.99,0.47,090,33.4009
66820,Incision secondary cataract,A,3.91,8.41,0.29,090,33.4009
66825,Reposition intraocular lens,A,8.78,12.39,0.69,090,33.4009
66830,Removal of lens lesion,A,9.23,8.11,0.72,090,33.4009
66840,Removal of lens material,A,8.95,8.02,0.71,090,33.4009
66850,Removal of lens material,A,10.29,8.95,0.82,090,33.4009
66852,Removal of lens material,A,11.12,9.25,0.89,090,33.4009
66920,Extraction of lens,A,9.88,8.34,0.79,090,33.4009
66930,Extraction of lens,A,11.32,9.51,0.91,090,33.4009
66940,Extraction of lens,A,10.11,9.08,0.81,090,33.4009
66983,Cataract surg w/iol 1 stage,C,0.00,0.00,0.00,090,33.4009
66985,Insert lens prosthesis,A,9.73,9.20,0.79,090,33.4009
66986,Exchange lens prosthesis,A,11.95,9.98,0.95,090,33.4009
66987,Xcapsl ctrc rmvl cplx w/ecp,C,0.00,0.00,0.00,090,33.4009
66988,Xcapsl ctrc rmvl w/ecp,C,0.00,0.00,0.00,090,33.4009
66989,Xcpsl ctrc rmvl cplx insj 1+,A,11.83,8.77,0.92,090,33.4009
66990,Ophthalmic endoscope add-on,A,1.47,0.52,0.12,ZZZ,33.4009
66991,Xcapsl ctrc rmvl insj 1+,A,9.00,7.74,0.69,090,33.4009
66999,Unlisted px ant segment eye,C,0.00,0.00,0.00,YYY,33.4009
67005,Partial removal of eye fluid,A,5.74,6.19,0.45,090,33.4009
67010,Partial removal of eye fluid,A,6.88,6.60,0.54,090,33.4009
67015,Release of eye fluid,A,6.96,8.19,0.55,090,33.4009
67025,Replace eye fluid,A,7.91,7.64,0.62,090,33.4009
67027,Implant eye drug system,A,11.33,9.17,0.91,090,33.4009
67030,Incise inner eye strands,A,5.96,8.27,0.47,090,33.4009
67031,Laser surgery eye strands,A,4.36,4.44,0.35,090,33.4009
67039,Laser treatment of retina,A,12.87,10.32,1.04,090,33.4009
67105,Repair detached retina pc,A,3.31,3.54,0.25,010,33.4009
67113,Repair retinal detach cplx,A,18.53,13.24,1.47,090,33.4009
67115,Release encircling material,A,5.96,6.51,0.47,090,33.4009
67120,Remove eye implant material,A,6.92,6.79,0.54,090,33.4009
67121,Remove eye implant material,A,11.94,9.99,0.96,090,33.4009
67141,Proph rta dtchmnt crtx dthrm,A,2.47,2.98,0.20,010,33.4009
67145,Proph rta dtchmnt pc,A,2.47,2.98,0.20,010,33.4009
67208,Treatment of retinal lesion,A,7.46,6.67,0.59,090,33.4009
67210,Treatment of retinal lesion,A,6.20,6.13,0.49,090,33.4009
67218,Treatment of retinal lesion,A,19.85,13.15,1.58,090,33.4009
67220,Treatment of choroid lesion,A,6.20,6.13,0.48,090,33.4009
67221,Ocular photodynamic ther,R,3.36,1.42,0.26,000,33.4009
67225,Eye photodynamic ther add-on,A,0.46,0.16,0.04,ZZZ,33.4009
67227,Dstrj extensive retinopathy,A,3.41,2.77,0.26,010,33.4009
67228,Treatment x10sv retinopathy,A,4.28,2.97,0.35,010,33.4009
67229,Tr retinal les preterm inf,A,15.89,11.88,1.27,090,33.4009
67250,Reinforce eye wall,A,9.37,13.70,0.75,090,33.4009
67255,Reinforce/graft eye wall,A,8.17,9.04,0.65,090,33.4009
67299,Unlisted px posterior segmnt,C,0.00,0.00,0.00,YYY,33.4009
67311,Revise eye muscle,A,5.78,5.48,0.45,090,33.4009
67312,Revise two eye muscles,A,9.26,6.72,0.73,090,33.4009
67314,Revise eye muscle,A,5.78,5.48,0.45,090,33.4009
67316,Revise two eye muscles,A,10.05,6.99,0.81,090,33.4009
67318,Revise eye muscle(s),A,9.56,7.01,0.76,090,33.4009
67320,Revise eye muscle(s) add-on,A,2.93,1.03,0.22,ZZZ,33.4009
67331,Eye surgery follow-up add-on,A,1.95,0.91,0.16,ZZZ,33.4009
67332,Rerevise eye muscles add-on,A,3.41,1.19,0.26,ZZZ,33.4009
67334,Revise eye muscle w/suture,A,2.01,0.81,0.16,ZZZ,33.4009
67335,Eye suture during surgery,A,3.15,1.09,0.24,ZZZ,33.4009
67340,Revise eye muscle add-on,A,4.88,1.72,0.39,ZZZ,33.4009
67343,Release eye tissue,A,8.26,8.52,0.67,090,33.4009
67345,Destroy nerve of eye muscle,A,2.93,2.25,0.53,010,33.4009
67346,Biopsy eye muscle,A,2.80,1.81,0.21,000,33.4009
67399,Unlisted px extraocular musc,C,0.00,0.00,0.00,YYY,33.4009
67400,Explore/biopsy eye socket,A,10.92,15.47,0.89,090,33.4009
67405,Explore/drain eye socket,A,8.97,14.32,0.71,090,33.4009
67412,Explore/treat eye socket,A,10.04,15.28,0.84,090,33.4009
67413,Explore/treat eye socket,A,9.98,14.58,0.80,090,33.4009
67414,Explr/decompress eye socket,A,17.49,18.35,1.56,090,33.4009
67415,Aspiration orbital contents,A,1.72,0.60,0.14,000,33.4009
67420,Explore/treat eye socket,A,21.32,21.66,2.05,090,33.4009
67430,Explore/treat eye socket,A,14.91,20.20,1.20,090,33.4009
67440,Explore/drain eye socket,A,14.47,19.58,1.16,090,33.4009
67445,Explr/decompress eye socket,A,18.64,19.05,1.58,090,33.4009
67450,Explore/biopsy eye socket,A,15.02,20.24,1.21,090,33.4009
67500,Inject/treat eye socket,A,1.15,0.42,0.08,000,33.4009
67505,Inject/treat eye socket,A,1.15,0.51,0.08,000,33.4009
67515,Inject/treat eye socket,A,0.73,0.36,0.06,000,33.4009
67516,Sprchoroidal spc njx rx agt,A,1.49,0.78,0.12,000,33.4009
67550,Insert eye socket implant,A,11.48,16.16,0.98,090,33.4009
67560,Revise eye socket implant,A,11.88,16.27,1.06,090,33.4009
67570,Decompress optic nerve,A,14.04,18.02,1.12,090,33.4009
67599,Unlisted procedure orbit,C,0.00,0.00,0.00,YYY,33.4009
67700,Blepharotomy drg absc eyelid,A,1.37,1.59,0.11,010,33.4009
67710,Severing tarsorrhaphy,A,1.04,1.48,0.08,010,33.4009
67715,Canthotomy,A,1.24,1.64,0.18,010,33.4009
67800,Remove eyelid lesion,A,1.37,1.12,0.11,010,33.4009
67801,Remove eyelid lesions,A,1.86,1.29,0.15,010,33.4009
67805,Remove eyelid lesions,A,2.21,1.76,0.18,010,33.4009
67808,Remove eyelid lesion(s),A,4.49,4.70,0.37,090,33.4009
67810,Incal bx eyelid skn lid mrgn,A,1.15,0.39,0.11,000,33.4009
67820,Revise eyelashes,A,0.31,0.24,0.02,000,33.4009
67825,Revise eyelashes,A,1.39,1.72,0.11,010,33.4009
67830,Revise eyelashes,A,1.71,1.72,0.14,010,33.4009
67835,Revise eyelashes,A,5.56,5.37,0.43,090,33.4009
67840,Remove eyelid lesion,A,2.04,1.81,0.17,010,33.4009
67850,Dstrj lesion lid margin <1cm,A,1.70,1.52,0.15,010,33.4009
67875,Closure of eyelid by suture,A,1.32,1.00,0.11,000,33.4009
67880,Revision of eyelid,A,4.49,4.70,0.38,090,33.4009
67882,Revision of eyelid,A,5.87,5.82,0.46,090,33.4009
67900,Repair brow defect,A,6.65,5.71,0.60,090,33.4009
67901,Repair eyelid defect,A,7.40,7.02,0.62,090,33.4009
67902,Repair eyelid defect,A,9.57,8.07,0.78,090,33.4009
67903,Repair eyelid defect,A,6.35,5.38,0.50,090,33.4009
67904,Repair eyelid defect,A,7.77,6.79,0.65,090,33.4009
67906,Repair eyelid defect,A,6.76,5.51,0.53,090,33.4009
67908,Repair eyelid defect,A,5.17,5.64,0.42,090,33.4009
67909,Revise eyelid defect,A,5.43,5.43,0.48,090,33.4009
67911,Revise eyelid defect,A,7.31,6.38,0.60,090,33.4009
67912,Correction eyelid w/implant,A,6.20,5.81,0.68,090,33.4009
67914,Repair eyelid defect,A,3.66,4.73,0.34,090,33.4009
67915,Repair eyelid defect,A,1.98,3.25,0.16,090,33.4009
67916,Repair eyelid defect,A,5.34,5.34,0.45,090,33.4009
67917,Repair eyelid defect,A,5.78,5.48,0.48,090,33.4009
67921,Repair eyelid defect,A,3.38,4.64,0.26,090,33.4009
67922,Repair eyelid defect,A,1.98,3.25,0.16,090,33.4009
67923,Repair eyelid defect,A,5.34,5.34,0.43,090,33.4009
67924,Repair eyelid defect,A,5.78,5.49,0.47,090,33.4009
67950,Revision of eyelid,A,5.84,5.56,0.50,090,33.4009
67961,Revision of eyelid,A,5.71,5.51,0.47,090,33.4009
67966,Revision of eyelid,A,8.75,7.13,0.73,090,33.4009
67971,Reconstruction of eyelid,A,9.76,7.62,0.81,090,33.4009
67973,Reconstruction of eyelid,A,12.80,9.39,1.07,090,33.4009
67974,Reconstruction of eyelid,A,12.77,9.38,1.06,090,33.4009
67975,Reconstruction of eyelid,A,9.12,7.41,0.79,090,33.4009
67999,Unlisted procedure eyelids,C,0.00,0.00,0.00,YYY,33.4009
68020,Incise/drain eyelid lining,A,1.38,1.37,0.09,010,33.4009
68040,Treatment of eyelid lesions,A,0.83,0.32,0.04,000,33.4009
68100,Biopsy conjunctiva,A,1.32,1.00,0.11,000,33.4009
68110,Exc les conjunctiva <1 cm,A,1.77,1.95,0.14,010,33.4009
68115,Exc les conjunctiva >1 cm,A,2.35,2.16,0.19,010,33.4009
68130,Exc les conjunctiva adj scl,A,4.97,5.34,0.40,090,33.4009
68135,Destruction les conjunctiva,A,1.84,1.90,0.15,010,33.4009
68200,Treat eyelid by injection,A,0.48,0.35,0.04,000,33.4009
68320,Revise/graft eyelid lining,A,6.47,7.04,0.51,090,33.4009
68325,Revise/graft eyelid lining,A,8.41,7.71,0.66,090,33.4009
68326,Revise/graft eyelid lining,A,8.21,7.65,0.67,090,33.4009
68328,Revise/graft eyelid lining,A,9.21,7.99,0.73,090,33.4009
68330,Revise eyelid lining,A,5.64,5.82,0.44,090,33.4009
68335,Revise/graft eyelid lining,A,8.25,7.65,0.67,090,33.4009
68340,Separate eyelid adhesions,A,4.85,5.16,0.66,090,33.4009
68360,Revise eyelid lining,A,5.04,5.19,0.40,090,33.4009
68362,Revise eyelid lining,A,8.39,7.70,0.66,090,33.4009
68371,Harvest eye tissue alograft,A,4.96,5.38,0.40,010,33.4009
68399,Unlisted px conjunctiva,C,0.00,0.00,0.00,YYY,33.4009
68400,I&d lacrimal gland,A,1.70,1.54,0.14,010,33.4009
68420,I&d lacrimal sac,A,2.29,1.75,0.18,010,33.4009
68440,Snip inc lacrimal punctum,A,0.97,1.68,0.07,010,33.4009
68500,Removal of tear gland,A,12.45,14.12,1.01,090,33.4009
68505,Partial removal tear gland,A,12.37,14.10,1.00,090,33.4009
68510,Biopsy of tear gland,A,4.49,2.18,0.36,000,33.4009
68520,Removal of tear sac,A,8.56,10.00,0.71,090,33.4009
68525,Biopsy of tear sac,A,4.31,1.51,0.36,000,33.4009
68530,Clearance of tear duct,A,3.61,2.48,0.28,010,33.4009
68540,Remove tear gland lesion,A,11.88,12.54,0.95,090,33.4009
68550,Remove tear gland lesion,A,14.78,15.57,1.19,090,33.4009
68700,Repair tear ducts,A,7.67,7.17,0.62,090,33.4009
68705,Revise tear duct opening,A,2.06,2.06,0.17,010,33.4009
68720,Create tear sac drain,A,9.71,10.51,0.82,090,33.4009
68745,Create tear duct drain,A,9.65,10.71,0.78,090,33.4009
68750,Create tear duct drain,A,9.85,11.75,0.82,090,33.4009
68760,Close tear duct opening,A,1.74,1.94,0.14,010,33.4009
68761,Close tear duct opening,A,1.37,1.66,0.07,010,33.4009
68770,Close tear system fistula,A,8.08,7.31,0.64,090,33.4009
68801,Dilate tear duct opening,A,0.80,1.30,0.05,010,33.4009
68810,Probe nasolacrimal duct,A,1.50,1.74,0.12,010,33.4009
68811,Probe nasolacrimal duct,A,1.70,1.67,0.15,010,33.4009
68815,Probe nasolacrimal duct,A,2.63,2.94,0.21,010,33.4009
68816,Probe nl duct w/balloon,A,2.05,1.80,0.16,010,33.4009
68840,Explore/irrigate tear ducts,A,1.27,1.77,0.09,010,33.4009
68841,Insj rx elut implt lac canal,A,0.48,0.30,0.04,000,33.4009
68850,Injection for tear sac x-ray,A,0.78,0.52,0.07,000,33.4009
68899,Unlisted px lacrimal system,C,0.00,0.00,0.00,YYY,33.4009
69000,Drg xtrnl ear absc/hem smpl,A,1.46,1.83,0.23,010,33.4009
69005,Drg xtrnl ear absc/hem comp,A,2.11,1.94,0.33,010,33.4009
69090,Ear piercing,N,0.00,0.00,0.00,XXX,33.4009
69100,Biopsy of external ear,A,0.79,0.26,0.07,000,33.4009
69105,Biopsy of external ear canal,A,0.83,0.78,0.11,000,33.4009
69110,Remove external ear partial,A,3.44,5.06,0.50,090,33.4009
69120,Removal of external ear,A,4.04,6.19,0.57,090,33.4009
69140,Remove ear canal lesion(s),A,7.94,16.13,1.16,090,33.4009
69145,Remove ear canal lesion(s),A,2.63,4.08,0.39,090,33.4009
69150,Extensive ear canal surgery,A,13.27,11.62,2.06,090,33.4009
69155,Extensive ear/neck surgery,A,22.77,16.76,3.32,090,33.4009
69200,Clear outer ear canal,A,0.75,0.39,0.11,000,33.4009
69205,Clear outer ear canal,A,1.18,1.27,0.17,010,33.4009
69209,Remove impacted ear wax uni,A,0.00,0.50,0.01,000,33.4009
69220,Clean out mastoid cavity,A,0.81,0.40,0.12,000,33.4009
69222,Clean out mastoid cavity,A,1.41,2.15,0.21,010,33.4009
69300,Revise external ear,R,6.44,5.42,0.93,YYY,33.4009
69310,Rebuild outer ear canal,A,10.70,18.72,1.63,090,33.4009
69320,Rebuild outer ear canal,A,16.75,23.52,2.44,090,33.4009
69399,Unlisted px external ear,C,0.00,0.00,0.00,YYY,33.4009
69424,Remove ventilating tube,A,0.83,0.74,0.09,000,33.4009
69440,Exploration of middle ear,A,7.52,10.06,1.11,090,33.4009
69450,Eardrum revision,A,5.55,8.52,0.81,090,33.4009
69511,Extensive mastoid surgery,A,13.36,19.20,1.95,090,33.4009
69530,Extensive mastoid surgery,A,19.87,22.67,3.04,090,33.4009
69535,Remove part of temporal bone,A,36.48,28.98,5.31,090,33.4009
69550,Exc aurl glomus tum trnscanl,A,10.87,16.86,1.58,090,33.4009
69552,Exc aurl glomus tum trnsmstd,A,19.31,20.65,2.82,090,33.4009
69554,Exc aurl glomus tum extended,A,35.07,26.74,5.11,090,33.4009
69650,Stapes mobilization,A,9.56,10.53,1.39,090,33.4009
69660,Revise middle ear bone,A,11.73,11.07,1.72,090,33.4009
69661,Revise middle ear bone,A,15.52,14.09,2.26,090,33.4009
69662,Revise middle ear bone,A,15.21,13.02,2.32,090,33.4009
69666,Repair middle ear structures,A,9.64,10.55,1.40,090,33.4009
69667,Repair middle ear structures,A,9.65,10.58,1.44,090,33.4009
69670,Remove mastoid air cells,A,11.44,12.04,1.67,090,33.4009
69676,Remove middle ear nerve,A,9.45,11.55,1.36,090,33.4009
69700,Close mastoid fistula,A,8.16,8.54,1.21,090,33.4009
69705,Nps surg dilat eust tube uni,A,2.93,1.08,0.43,000,33.4009
69706,Nps surg dilat eust tube bi,A,4.16,1.39,0.60,000,33.4009
69710,Implant/replace hearing aid,N,0.00,0.00,0.00,XXX,33.4009
69711,Remove/repair hearing aid,A,10.35,10.60,1.50,090,33.4009
69714,Impl oi implt skull perq esp,A,6.51,5.63,0.96,090,33.4009
69716,Impl oi implt sk tc esp<100,A,8.80,6.19,1.31,090,33.4009
69717,Rplcmt oi implt skl prq esp,A,7.71,5.91,1.13,090,33.4009
69719,Rplcm oi implt sk tc esp<100,A,9.22,6.28,1.33,090,33.4009
69720,Release facial nerve,A,14.34,15.11,2.28,090,33.4009
69725,Release facial nerve,A,26.95,17.80,3.93,090,33.4009
69726,Rmv ntr oi implt skl prq esp,A,6.20,5.54,0.91,090,33.4009
69727,Rmv ntr oi imp sk tc esp<100,A,7.20,5.79,1.06,090,33.4009
69728,Rmv ntr oi imp sk tc>=100,A,8.29,6.06,1.21,090,33.4009
